,Weeks to Event,EventType,StatusCreatedDate,Num_of_ticket
610,0.0,Seminar,2022-04-17,6
611,0.0,Seminar,2022-04-24,120
612,0.0,Seminar,2022-05-01,824
613,0.0,Seminar,2022-05-08,164
614,0.0,Seminar,2022-05-15,170
615,0.0,Seminar,2022-05-22,852
616,0.0,Seminar,2022-05-29,500
617,0.0,Seminar,2022-06-05,286
618,0.0,Seminar,2022-06-12,260
619,0.0,Seminar,2022-06-19,542
620,0.0,Seminar,2022-06-26,392
621,0.0,Seminar,2022-07-03,414
622,0.0,Seminar,2022-07-10,8
623,0.0,Short Course,2021-09-19,2
624,0.0,Short Course,2021-09-26,0
625,0.0,Short Course,2021-10-03,0
626,0.0,Short Course,2021-10-10,0
627,0.0,Short Course,2021-10-17,0
628,0.0,Short Course,2021-10-24,0
629,0.0,Short Course,2021-10-31,0
630,0.0,Short Course,2021-11-07,0
631,0.0,Short Course,2021-11-14,0
632,0.0,Short Course,2021-11-21,4
633,0.0,Short Course,2021-11-28,0
634,0.0,Short Course,2021-12-05,0
635,0.0,Short Course,2021-12-12,0
636,0.0,Short Course,2021-12-19,0
637,0.0,Short Course,2021-12-26,0
638,0.0,Short Course,2022-01-02,0
639,0.0,Short Course,2022-01-09,0
640,0.0,Short Course,2022-01-16,4
641,0.0,Short Course,2022-01-23,2
642,0.0,Short Course,2022-01-30,0
643,0.0,Short Course,2022-02-06,0
644,0.0,Short Course,2022-02-13,0
645,0.0,Short Course,2022-02-20,0
646,0.0,Short Course,2022-02-27,0
647,0.0,Short Course,2022-03-06,0
648,0.0,Short Course,2022-03-13,0
649,0.0,Short Course,2022-03-20,0
650,0.0,Short Course,2022-03-27,4
651,0.0,Short Course,2022-04-03,0
652,0.0,Short Course,2022-04-10,0
653,0.0,Short Course,2022-04-17,0
654,0.0,Short Course,2022-04-24,2
655,0.0,Short Course,2022-05-01,4
656,0.0,Short Course,2022-05-08,0
657,0.0,Short Course,2022-05-15,0
658,0.0,Short Course,2022-05-22,6
659,0.0,Summer School,2022-06-05,2
660,0.0,Workshop,2021-09-12,36
661,0.0,Workshop,2021-09-19,0
662,0.0,Workshop,2021-09-26,2
663,0.0,Workshop,2021-10-03,42
664,0.0,Workshop,2021-10-10,0
665,0.0,Workshop,2021-10-17,0
666,0.0,Workshop,2021-10-24,2
667,0.0,Workshop,2021-10-31,6
668,0.0,Workshop,2021-11-07,0
669,0.0,Workshop,2021-11-14,0
670,0.0,Workshop,2021-11-21,38
671,0.0,Workshop,2021-11-28,78
672,0.0,Workshop,2021-12-05,0
673,0.0,Workshop,2021-12-12,0
674,0.0,Workshop,2021-12-19,0
675,0.0,Workshop,2021-12-26,0
676,0.0,Workshop,2022-01-02,0
677,0.0,Workshop,2022-01-09,0
678,0.0,Workshop,2022-01-16,0
679,0.0,Workshop,2022-01-23,2
680,0.0,Workshop,2022-01-30,0
681,0.0,Workshop,2022-02-06,0
682,0.0,Workshop,2022-02-13,0
683,0.0,Workshop,2022-02-20,2
684,0.0,Workshop,2022-02-27,6
685,0.0,Workshop,2022-03-06,0
686,0.0,Workshop,2022-03-13,8
687,0.0,Workshop,2022-03-20,82
688,0.0,Workshop,2022-03-27,2
689,0.0,Workshop,2022-04-03,0
690,0.0,Workshop,2022-04-10,24
691,0.0,Workshop,2022-04-17,0
692,0.0,Workshop,2022-04-24,6
693,0.0,Workshop,2022-05-01,2
694,0.0,Workshop,2022-05-08,16
695,0.0,Workshop,2022-05-15,2
696,0.0,Workshop,2022-05-22,14
697,0.0,Workshop,2022-05-29,30
698,0.0,Workshop,2022-06-05,18
699,0.0,Workshop,2022-06-12,20
700,0.0,Workshop,2022-06-19,0
701,0.0,Workshop,2022-06-26,2
702,0.0,Workshop,2022-07-03,48
703,1.0,Colloquium ,2021-11-21,6
704,1.0,Colloquium ,2021-11-28,0
705,1.0,Colloquium ,2021-12-05,0
706,1.0,Colloquium ,2021-12-12,0
707,1.0,Colloquium ,2021-12-19,0
708,1.0,Colloquium ,2021-12-26,0
709,1.0,Colloquium ,2022-01-02,0
710,1.0,Colloquium ,2022-01-09,0
711,1.0,Colloquium ,2022-01-16,6
712,1.0,Colloquium ,2022-01-23,146
713,1.0,Colloquium ,2022-01-30,0
714,1.0,Colloquium ,2022-02-06,2
715,1.0,Colloquium ,2022-02-13,0
716,1.0,Colloquium ,2022-02-20,32
717,1.0,Colloquium ,2022-02-27,8
718,1.0,Colloquium ,2022-03-06,0
719,1.0,Colloquium ,2022-03-13,6
720,1.0,Colloquium ,2022-03-20,14
721,1.0,Colloquium ,2022-03-27,0
722,1.0,Colloquium ,2022-04-03,0
723,1.0,Colloquium ,2022-04-10,20
724,1.0,Colloquium ,2022-04-17,0
725,1.0,Colloquium ,2022-04-24,0
726,1.0,Colloquium ,2022-05-01,2
727,1.0,Colloquium ,2022-05-08,2
728,1.0,Colloquium ,2022-05-15,2
729,1.0,Colloquium ,2022-05-22,0
730,1.0,Colloquium ,2022-05-29,38
731,1.0,Colloquium ,2022-06-05,28
732,1.0,Colloquium ,2022-06-12,2
733,1.0,Conference / Symposium,2021-08-08,4
734,1.0,Conference / Symposium,2021-08-15,4
735,1.0,Conference / Symposium,2021-08-22,0
736,1.0,Conference / Symposium,2021-08-29,32
737,1.0,Conference / Symposium,2021-09-05,2
738,1.0,Conference / Symposium,2021-09-12,0
739,1.0,Conference / Symposium,2021-09-19,8
740,1.0,Conference / Symposium,2021-09-26,30
741,1.0,Conference / Symposium,2021-10-03,0
742,1.0,Conference / Symposium,2021-10-10,2
743,1.0,Conference / Symposium,2021-10-17,106
744,1.0,Conference / Symposium,2021-10-24,222
745,1.0,Conference / Symposium,2021-10-31,4
746,1.0,Conference / Symposium,2021-11-07,0
747,1.0,Conference / Symposium,2021-11-14,16
748,1.0,Conference / Symposium,2021-11-21,26
749,1.0,Conference / Symposium,2021-11-28,184
750,1.0,Conference / Symposium,2021-12-05,2
751,1.0,Conference / Symposium,2021-12-12,0
752,1.0,Conference / Symposium,2021-12-19,0
753,1.0,Conference / Symposium,2021-12-26,0
754,1.0,Conference / Symposium,2022-01-02,0
755,1.0,Conference / Symposium,2022-01-09,0
756,1.0,Conference / Symposium,2022-01-16,0
757,1.0,Conference / Symposium,2022-01-23,0
758,1.0,Conference / Symposium,2022-01-30,6
759,1.0,Conference / Symposium,2022-02-06,2
760,1.0,Conference / Symposium,2022-02-13,0
761,1.0,Conference / Symposium,2022-02-20,32
762,1.0,Conference / Symposium,2022-02-27,2
763,1.0,Conference / Symposium,2022-03-06,0
764,1.0,Conference / Symposium,2022-03-13,2
765,1.0,Conference / Symposium,2022-03-20,8
766,1.0,Conference / Symposium,2022-03-27,282
767,1.0,Conference / Symposium,2022-04-03,28
768,1.0,Conference / Symposium,2022-04-10,2
769,1.0,Conference / Symposium,2022-04-17,0
770,1.0,Conference / Symposium,2022-04-24,0
771,1.0,Conference / Symposium,2022-05-01,6
772,1.0,Conference / Symposium,2022-05-08,22
773,1.0,Conference / Symposium,2022-05-15,12
774,1.0,Conference / Symposium,2022-05-22,88
775,1.0,Conference / Symposium,2022-05-29,2
776,1.0,Conference / Symposium,2022-06-05,48
777,1.0,Conference / Symposium,2022-06-12,36
778,1.0,Conference / Symposium,2022-06-19,118
779,1.0,Conference / Symposium,2022-06-26,144
780,1.0,Conference / Symposium,2022-07-03,114
781,1.0,Exhibition,2022-06-12,4
782,1.0,Lecture,2021-08-22,2
783,1.0,Lecture,2021-08-29,48
784,1.0,Lecture,2021-09-05,0
785,1.0,Lecture,2021-09-12,8
786,1.0,Lecture,2021-09-19,42
787,1.0,Lecture,2021-09-26,0
788,1.0,Lecture,2021-10-03,0
789,1.0,Lecture,2021-10-10,12
790,1.0,Lecture,2021-10-17,238
791,1.0,Lecture,2021-10-24,98
792,1.0,Lecture,2021-10-31,292
793,1.0,Lecture,2021-11-07,0
794,1.0,Lecture,2021-11-14,36
795,1.0,Lecture,2021-11-21,20
796,1.0,Lecture,2021-11-28,324
797,1.0,Lecture,2021-12-05,4
798,1.0,Lecture,2021-12-12,0
799,1.0,Lecture,2021-12-19,0
800,1.0,Lecture,2021-12-26,0
801,1.0,Lecture,2022-01-02,0
802,1.0,Lecture,2022-01-09,0
803,1.0,Lecture,2022-01-16,208
804,1.0,Lecture,2022-01-23,78
805,1.0,Lecture,2022-01-30,140
806,1.0,Lecture,2022-02-06,0
807,1.0,Lecture,2022-02-13,0
808,1.0,Lecture,2022-02-20,16
809,1.0,Lecture,2022-02-27,0
810,1.0,Lecture,2022-03-06,74
811,1.0,Lecture,2022-03-13,0
812,1.0,Lecture,2022-03-20,6
813,1.0,Lecture,2022-03-27,8
814,1.0,Lecture,2022-04-03,16
815,1.0,Lecture,2022-04-10,0
816,1.0,Lecture,2022-04-17,62
817,1.0,Lecture,2022-04-24,6
818,1.0,Lecture,2022-05-01,76
819,1.0,Lecture,2022-05-08,20
820,1.0,Lecture,2022-05-15,50
821,1.0,Lecture,2022-05-22,0
822,1.0,Lecture,2022-05-29,86
823,1.0,Lecture,2022-06-05,8
824,1.0,Lecture,2022-06-12,8
825,1.0,Lecture,2022-06-19,16
826,1.0,Lecture,2022-06-26,110
827,1.0,Lecture,2022-07-03,4
828,1.0,Lecture,2022-07-10,20
829,1.0,Lunchtime Lecture,2021-11-14,2
830,1.0,Lunchtime Lecture,2021-11-21,2
831,1.0,Lunchtime Lecture,2021-11-28,0
832,1.0,Lunchtime Lecture,2021-12-05,0
833,1.0,Lunchtime Lecture,2021-12-12,0
834,1.0,Lunchtime Lecture,2021-12-19,0
835,1.0,Lunchtime Lecture,2021-12-26,0
836,1.0,Lunchtime Lecture,2022-01-02,0
837,1.0,Lunchtime Lecture,2022-01-09,0
838,1.0,Lunchtime Lecture,2022-01-16,2
839,1.0,Lunchtime Lecture,2022-01-23,6
840,1.0,Lunchtime Lecture,2022-01-30,0
841,1.0,Lunchtime Lecture,2022-02-06,0
842,1.0,Lunchtime Lecture,2022-02-13,0
843,1.0,Lunchtime Lecture,2022-02-20,4
844,1.0,Lunchtime Lecture,2022-02-27,0
845,1.0,Lunchtime Lecture,2022-03-06,4
846,1.0,Lunchtime Lecture,2022-03-13,0
847,1.0,Lunchtime Lecture,2022-03-20,0
848,1.0,Lunchtime Lecture,2022-03-27,0
849,1.0,Lunchtime Lecture,2022-04-03,0
850,1.0,Lunchtime Lecture,2022-04-10,0
851,1.0,Lunchtime Lecture,2022-04-17,0
852,1.0,Lunchtime Lecture,2022-04-24,0
853,1.0,Lunchtime Lecture,2022-05-01,0
854,1.0,Lunchtime Lecture,2022-05-08,0
855,1.0,Lunchtime Lecture,2022-05-15,0
856,1.0,Lunchtime Lecture,2022-05-22,0
857,1.0,Lunchtime Lecture,2022-05-29,0
858,1.0,Lunchtime Lecture,2022-06-05,0
859,1.0,Lunchtime Lecture,2022-06-12,0
860,1.0,Lunchtime Lecture,2022-06-19,64
861,1.0,Other Events,2021-10-17,28
862,1.0,Other Events,2021-10-24,314
863,1.0,Other Events,2021-10-31,464
864,1.0,Other Events,2021-11-07,0
865,1.0,Other Events,2021-11-14,64
866,1.0,Other Events,2021-11-21,38
867,1.0,Other Events,2021-11-28,242
868,1.0,Other Events,2021-12-05,24
869,1.0,Other Events,2021-12-12,0
870,1.0,Other Events,2021-12-19,0
871,1.0,Other Events,2021-12-26,0
872,1.0,Other Events,2022-01-02,0
873,1.0,Other Events,2022-01-09,0
874,1.0,Other Events,2022-01-16,262
875,1.0,Other Events,2022-01-23,84
876,1.0,Other Events,2022-01-30,126
877,1.0,Other Events,2022-02-06,52
878,1.0,Other Events,2022-02-13,6
879,1.0,Other Events,2022-02-20,70
880,1.0,Other Events,2022-02-27,80
881,1.0,Other Events,2022-03-06,36
882,1.0,Other Events,2022-03-13,2
883,1.0,Other Events,2022-03-20,10
884,1.0,Other Events,2022-03-27,0
885,1.0,Other Events,2022-04-03,0
886,1.0,Other Events,2022-04-10,0
887,1.0,Other Events,2022-04-17,14
888,1.0,Other Events,2022-04-24,22
889,1.0,Other Events,2022-05-01,6
890,1.0,Other Events,2022-05-08,12
891,1.0,Other Events,2022-05-15,0
892,1.0,Other Events,2022-05-22,124
893,1.0,Other Events,2022-05-29,0
894,1.0,Other Events,2022-06-05,0
895,1.0,Other Events,2022-06-12,8
896,1.0,Other Events,2022-06-19,24
897,1.0,Other Events,2022-06-26,14
898,1.0,Other Events,2022-07-03,12
899,1.0,"Others, Group 1",2017-11-19,706
900,1.0,"Others, Group 1",2017-11-26,722
901,1.0,"Others, Group 10",2020-03-29,2
902,1.0,"Others, Group 10",2020-04-05,0
903,1.0,"Others, Group 10",2020-04-12,0
904,1.0,"Others, Group 10",2020-04-19,0
905,1.0,"Others, Group 10",2020-04-26,0
906,1.0,"Others, Group 10",2020-05-03,0
907,1.0,"Others, Group 10",2020-05-10,0
908,1.0,"Others, Group 10",2020-05-17,0
909,1.0,"Others, Group 10",2020-05-24,0
910,1.0,"Others, Group 10",2020-05-31,0
911,1.0,"Others, Group 10",2020-06-07,0
912,1.0,"Others, Group 10",2020-06-14,0
913,1.0,"Others, Group 10",2020-06-21,0
914,1.0,"Others, Group 10",2020-06-28,0
915,1.0,"Others, Group 10",2020-07-05,0
916,1.0,"Others, Group 10",2020-07-12,0
917,1.0,"Others, Group 10",2020-07-19,0
918,1.0,"Others, Group 10",2020-07-26,0
919,1.0,"Others, Group 10",2020-08-02,0
920,1.0,"Others, Group 10",2020-08-09,0
921,1.0,"Others, Group 10",2020-08-16,0
922,1.0,"Others, Group 10",2020-08-23,0
923,1.0,"Others, Group 10",2020-08-30,0
924,1.0,"Others, Group 10",2020-09-06,0
925,1.0,"Others, Group 10",2020-09-13,0
926,1.0,"Others, Group 10",2020-09-20,0
927,1.0,"Others, Group 10",2020-09-27,0
928,1.0,"Others, Group 10",2020-10-04,0
929,1.0,"Others, Group 10",2020-10-11,0
930,1.0,"Others, Group 10",2020-10-18,0
931,1.0,"Others, Group 10",2020-10-25,0
932,1.0,"Others, Group 10",2020-11-01,0
933,1.0,"Others, Group 10",2020-11-08,0
934,1.0,"Others, Group 10",2020-11-15,0
935,1.0,"Others, Group 10",2020-11-22,0
936,1.0,"Others, Group 10",2020-11-29,0
937,1.0,"Others, Group 10",2020-12-06,0
938,1.0,"Others, Group 10",2020-12-13,0
939,1.0,"Others, Group 10",2020-12-20,0
940,1.0,"Others, Group 10",2020-12-27,0
941,1.0,"Others, Group 10",2021-01-03,0
942,1.0,"Others, Group 10",2021-01-10,0
943,1.0,"Others, Group 10",2021-01-17,0
944,1.0,"Others, Group 10",2021-01-24,0
945,1.0,"Others, Group 10",2021-01-31,0
946,1.0,"Others, Group 10",2021-02-07,0
947,1.0,"Others, Group 10",2021-02-14,0
948,1.0,"Others, Group 10",2021-02-21,0
949,1.0,"Others, Group 10",2021-02-28,0
950,1.0,"Others, Group 10",2021-03-07,0
951,1.0,"Others, Group 10",2021-03-14,0
952,1.0,"Others, Group 10",2021-03-21,0
953,1.0,"Others, Group 10",2021-03-28,0
954,1.0,"Others, Group 10",2021-04-04,0
955,1.0,"Others, Group 10",2021-04-11,0
956,1.0,"Others, Group 10",2021-04-18,0
957,1.0,"Others, Group 10",2021-04-25,0
958,1.0,"Others, Group 10",2021-05-02,0
959,1.0,"Others, Group 10",2021-05-09,0
960,1.0,"Others, Group 10",2021-05-16,0
961,1.0,"Others, Group 10",2021-05-23,0
962,1.0,"Others, Group 10",2021-05-30,0
963,1.0,"Others, Group 10",2021-06-06,0
964,1.0,"Others, Group 10",2021-06-13,0
965,1.0,"Others, Group 10",2021-06-20,0
966,1.0,"Others, Group 10",2021-06-27,0
967,1.0,"Others, Group 10",2021-07-04,0
968,1.0,"Others, Group 10",2021-07-11,0
969,1.0,"Others, Group 10",2021-07-18,0
970,1.0,"Others, Group 10",2021-07-25,0
971,1.0,"Others, Group 10",2021-08-01,0
972,1.0,"Others, Group 10",2021-08-08,0
973,1.0,"Others, Group 10",2021-08-15,0
974,1.0,"Others, Group 10",2021-08-22,0
975,1.0,"Others, Group 10",2021-08-29,0
976,1.0,"Others, Group 10",2021-09-05,0
977,1.0,"Others, Group 10",2021-09-12,0
978,1.0,"Others, Group 10",2021-09-19,0
979,1.0,"Others, Group 10",2021-09-26,0
980,1.0,"Others, Group 10",2021-10-03,0
981,1.0,"Others, Group 10",2021-10-10,0
982,1.0,"Others, Group 10",2021-10-17,0
983,1.0,"Others, Group 10",2021-10-24,0
984,1.0,"Others, Group 10",2021-10-31,0
985,1.0,"Others, Group 10",2021-11-07,0
986,1.0,"Others, Group 10",2021-11-14,0
987,1.0,"Others, Group 10",2021-11-21,0
988,1.0,"Others, Group 10",2021-11-28,0
989,1.0,"Others, Group 10",2021-12-05,0
990,1.0,"Others, Group 10",2021-12-12,0
991,1.0,"Others, Group 10",2021-12-19,0
992,1.0,"Others, Group 10",2021-12-26,0
993,1.0,"Others, Group 10",2022-01-02,0
994,1.0,"Others, Group 10",2022-01-09,0
995,1.0,"Others, Group 10",2022-01-16,0
996,1.0,"Others, Group 10",2022-01-23,0
997,1.0,"Others, Group 10",2022-01-30,0
998,1.0,"Others, Group 10",2022-02-06,0
999,1.0,"Others, Group 10",2022-02-13,0
1000,1.0,"Others, Group 10",2022-02-20,0
1001,1.0,"Others, Group 10",2022-02-27,0
1002,1.0,"Others, Group 10",2022-03-06,0
1003,1.0,"Others, Group 10",2022-03-13,0
1004,1.0,"Others, Group 10",2022-03-20,0
1005,1.0,"Others, Group 10",2022-03-27,0
1006,1.0,"Others, Group 10",2022-04-03,0
1007,1.0,"Others, Group 10",2022-04-10,0
1008,1.0,"Others, Group 10",2022-04-17,0
1009,1.0,"Others, Group 10",2022-04-24,0
1010,1.0,"Others, Group 10",2022-05-01,24
1011,1.0,"Others, Group 10",2022-05-08,40
1012,1.0,"Others, Group 10",2022-05-15,0
1013,1.0,"Others, Group 10",2022-05-22,0
1014,1.0,"Others, Group 10",2022-05-29,0
1015,1.0,"Others, Group 10",2022-06-05,0
1016,1.0,"Others, Group 10",2022-06-12,0
1017,1.0,"Others, Group 10",2022-06-19,0
1018,1.0,"Others, Group 10",2022-06-26,0
1019,1.0,"Others, Group 10",2022-07-03,0
1020,1.0,"Others, Group 10",2022-07-10,0
1021,1.0,"Others, Group 10",2022-07-17,0
1022,1.0,"Others, Group 10",2022-07-24,0
1023,1.0,"Others, Group 10",2022-07-31,0
1024,1.0,"Others, Group 10",2022-08-07,0
1025,1.0,"Others, Group 10",2022-08-14,0
1026,1.0,"Others, Group 10",2022-08-21,6
1027,1.0,"Others, Group 10",2022-08-28,56
1028,1.0,"Others, Group 10",2022-09-04,0
1029,1.0,"Others, Group 10",2022-09-11,0
1030,1.0,"Others, Group 10",2022-09-18,0
1031,1.0,"Others, Group 10",2022-09-25,0
1032,1.0,"Others, Group 10",2022-10-02,0
1033,1.0,"Others, Group 10",2022-10-09,0
1034,1.0,"Others, Group 10",2022-10-16,0
1035,1.0,"Others, Group 10",2022-10-23,6
1036,1.0,"Others, Group 10",2022-10-30,4
1037,1.0,"Others, Group 10",2022-11-06,0
1038,1.0,"Others, Group 10",2022-11-13,6
1039,1.0,"Others, Group 10",2022-11-20,162
1040,1.0,"Others, Group 10",2022-11-27,30
1041,1.0,"Others, Group 10",2022-12-04,0
1042,1.0,"Others, Group 10",2022-12-11,0
1043,1.0,"Others, Group 10",2022-12-18,0
1044,1.0,"Others, Group 10",2022-12-25,0
1045,1.0,"Others, Group 10",2023-01-01,0
1046,1.0,"Others, Group 10",2023-01-08,0
1047,1.0,"Others, Group 10",2023-01-15,2
1048,1.0,"Others, Group 2",2017-11-26,242
1049,1.0,"Others, Group 2",2017-12-03,440
1050,1.0,"Others, Group 2",2017-12-10,0
1051,1.0,"Others, Group 2",2017-12-17,0
1052,1.0,"Others, Group 2",2017-12-24,0
1053,1.0,"Others, Group 2",2017-12-31,0
1054,1.0,"Others, Group 2",2018-01-07,0
1055,1.0,"Others, Group 2",2018-01-14,174
1056,1.0,"Others, Group 2",2018-01-21,510
1057,1.0,"Others, Group 2",2018-01-28,0
1058,1.0,"Others, Group 2",2018-02-04,94
1059,1.0,"Others, Group 2",2018-02-11,0
1060,1.0,"Others, Group 2",2018-02-18,758
1061,1.0,"Others, Group 2",2018-02-25,224
1062,1.0,"Others, Group 2",2018-03-04,434
1063,1.0,"Others, Group 2",2018-03-11,0
1064,1.0,"Others, Group 2",2018-03-18,764
1065,1.0,"Others, Group 2",2018-03-25,1856
1066,1.0,"Others, Group 2",2018-04-01,370
1067,1.0,"Others, Group 2",2018-04-08,56
1068,1.0,"Others, Group 2",2018-04-15,162
1069,1.0,"Others, Group 2",2018-04-22,632
1070,1.0,"Others, Group 2",2018-04-29,1870
1071,1.0,"Others, Group 2",2018-05-06,140
1072,1.0,"Others, Group 2",2018-05-13,24
1073,1.0,"Others, Group 2",2018-05-20,22
1074,1.0,"Others, Group 3",2018-04-15,72
1075,1.0,"Others, Group 3",2018-04-22,292
1076,1.0,"Others, Group 3",2018-04-29,96
1077,1.0,"Others, Group 3",2018-05-06,94
1078,1.0,"Others, Group 3",2018-05-13,14
1079,1.0,"Others, Group 3",2018-05-20,182
1080,1.0,"Others, Group 3",2018-05-27,998
1081,1.0,"Others, Group 3",2018-06-03,528
1082,1.0,"Others, Group 3",2018-06-10,0
1083,1.0,"Others, Group 3",2018-06-17,320
1084,1.0,"Others, Group 3",2018-06-24,94
1085,1.0,"Others, Group 3",2018-07-01,14
1086,1.0,"Others, Group 3",2018-07-08,26
1087,1.0,"Others, Group 3",2018-07-15,0
1088,1.0,"Others, Group 3",2018-07-22,0
1089,1.0,"Others, Group 3",2018-07-29,0
1090,1.0,"Others, Group 3",2018-08-05,0
1091,1.0,"Others, Group 3",2018-08-12,78
1092,1.0,"Others, Group 3",2018-08-19,630
1093,1.0,"Others, Group 3",2018-08-26,196
1094,1.0,"Others, Group 3",2018-09-02,174
1095,1.0,"Others, Group 3",2018-09-09,532
1096,1.0,"Others, Group 3",2018-09-16,792
1097,1.0,"Others, Group 3",2018-09-23,490
1098,1.0,"Others, Group 3",2018-09-30,274
1099,1.0,"Others, Group 3",2018-10-07,0
1100,1.0,"Others, Group 3",2018-10-14,100
1101,1.0,"Others, Group 3",2018-10-21,410
1102,1.0,"Others, Group 3",2018-10-28,16
1103,1.0,"Others, Group 3",2018-11-04,76
1104,1.0,"Others, Group 4",2018-09-30,70
1105,1.0,"Others, Group 4",2018-10-07,0
1106,1.0,"Others, Group 4",2018-10-14,60
1107,1.0,"Others, Group 4",2018-10-21,160
1108,1.0,"Others, Group 4",2018-10-28,456
1109,1.0,"Others, Group 4",2018-11-04,406
1110,1.0,"Others, Group 4",2018-11-11,84
1111,1.0,"Others, Group 4",2018-11-18,542
1112,1.0,"Others, Group 4",2018-11-25,410
1113,1.0,"Others, Group 4",2018-12-02,130
1114,1.0,"Others, Group 4",2018-12-09,0
1115,1.0,"Others, Group 4",2018-12-16,286
1116,1.0,"Others, Group 4",2018-12-23,0
1117,1.0,"Others, Group 4",2018-12-30,88
1118,1.0,"Others, Group 4",2019-01-06,46
1119,1.0,"Others, Group 4",2019-01-13,0
1120,1.0,"Others, Group 4",2019-01-20,0
1121,1.0,"Others, Group 4",2019-01-27,16
1122,1.0,"Others, Group 4",2019-02-03,390
1123,1.0,"Others, Group 4",2019-02-10,0
1124,1.0,"Others, Group 4",2019-02-17,0
1125,1.0,"Others, Group 4",2019-02-24,74
1126,1.0,"Others, Group 4",2019-03-03,458
1127,1.0,"Others, Group 5",2019-03-17,96
1128,1.0,"Others, Group 6",2019-01-20,150
1129,1.0,"Others, Group 6",2019-01-27,394
1130,1.0,"Others, Group 6",2019-02-03,0
1131,1.0,"Others, Group 6",2019-02-10,0
1132,1.0,"Others, Group 6",2019-02-17,2354
1133,1.0,"Others, Group 6",2019-02-24,3862
1134,1.0,"Others, Group 6",2019-03-03,2246
1135,1.0,"Others, Group 6",2019-03-10,0
1136,1.0,"Others, Group 6",2019-03-17,1494
1137,1.0,"Others, Group 6",2019-03-24,1606
1138,1.0,"Others, Group 6",2019-03-31,562
1139,1.0,"Others, Group 6",2019-04-07,84
1140,1.0,"Others, Group 6",2019-04-14,84
1141,1.0,"Others, Group 6",2019-04-21,270
1142,1.0,"Others, Group 6",2019-04-28,394
1143,1.0,"Others, Group 6",2019-05-05,1116
1144,1.0,"Others, Group 6",2019-05-12,0
1145,1.0,"Others, Group 6",2019-05-19,846
1146,1.0,"Others, Group 6",2019-05-26,262
1147,1.0,"Others, Group 6",2019-06-02,40
1148,1.0,"Others, Group 6",2019-06-09,0
1149,1.0,"Others, Group 6",2019-06-16,120
1150,1.0,"Others, Group 6",2019-06-23,0
1151,1.0,"Others, Group 6",2019-06-30,32
1152,1.0,"Others, Group 6",2019-07-07,0
1153,1.0,"Others, Group 6",2019-07-14,0
1154,1.0,"Others, Group 6",2019-07-21,0
1155,1.0,"Others, Group 6",2019-07-28,0
1156,1.0,"Others, Group 6",2019-08-04,0
1157,1.0,"Others, Group 6",2019-08-11,0
1158,1.0,"Others, Group 6",2019-08-18,18
1159,1.0,"Others, Group 6",2019-08-25,36
1160,1.0,"Others, Group 7",2019-07-07,40
1161,1.0,"Others, Group 7",2019-07-14,0
1162,1.0,"Others, Group 7",2019-07-21,0
1163,1.0,"Others, Group 7",2019-07-28,0
1164,1.0,"Others, Group 7",2019-08-04,0
1165,1.0,"Others, Group 7",2019-08-11,204
1166,1.0,"Others, Group 7",2019-08-18,342
1167,1.0,"Others, Group 7",2019-08-25,200
1168,1.0,"Others, Group 7",2019-09-01,366
1169,1.0,"Others, Group 7",2019-09-08,0
1170,1.0,"Others, Group 7",2019-09-15,106
1171,1.0,"Others, Group 7",2019-09-22,268
1172,1.0,"Others, Group 7",2019-09-29,172
1173,1.0,"Others, Group 7",2019-10-06,6
1174,1.0,"Others, Group 7",2019-10-13,200
1175,1.0,"Others, Group 7",2019-10-20,268
1176,1.0,"Others, Group 7",2019-10-27,140
1177,1.0,"Others, Group 7",2019-11-03,0
1178,1.0,"Others, Group 7",2019-11-10,60
1179,1.0,"Others, Group 7",2019-11-17,1302
1180,1.0,"Others, Group 7",2019-11-24,16
1181,1.0,"Others, Group 8",2019-10-13,448
1182,1.0,"Others, Group 8",2019-10-20,616
1183,1.0,"Others, Group 8",2019-10-27,194
